source_rel	size_bytes	sha256	action
ModelsSV\players\blacksmith\standard\weapon_primary\primary_15\maul.smc	532	559423cfa15aab0f48531da7495804c70b41e97bee0e71bfc53490b57173477e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_15\maul.tex	98400	0ec06ef51ade0d2bdf0e973fe1a67e3ac91a13a5c0ee2af0b9b0703ba1954196	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\blacksmith_maul.tex	196704	8fcce12cd485b055d1c0495de02d28cece2a428a34a81b41e816f6ef3b6ef900	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\maul.ba	790	6ccd225a96db95c7402a1d0fbacb5cb60d76126495578cea34c31d53c753808d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\maul.bm	16092	13cedccdfb8959e6676acd61a35b514c476d584c752988592975ba7cc79b48fa	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\maul.bs	583	f15595198dca2deb5625bb1b400c1c8fd4735830055d12f72999201a0b3df954	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\maul.shp	377	0892c32e6452a15e53282d2d3818d591e429f64f1be86d2812e4ffe90d3be398	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_16\maul.smc	552	d5f9009d81ff21737cfee4f5d86d488582c917d4c12c2f912b0ffb67250a83fb	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_17\blacksmith_maul_mateo.tex	98400	6890b51730a5bcf63c6097eb2ca93d3248e96b72cea497fb3c5fe4925206e436	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_17\maul.smc	558	1f5e9683ced8d298f0af2fa7582c8a683cba9edaba8fd11cbdec20ab4c77189b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_18\blacksmith_maul_aqua.tex	98400	bc45113399c38efaa7c7682b2045c1733d77e31ff0e87d3170a661bee2abf2b6	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_18\maul.smc	557	f732d15c21638859bb07642823e06a26d6c0fd8cf6cf909469056e40b7239777	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_19\blacksmith_maul_wind.tex	98400	543a3646771346fcf2b047e24deab54294e53ff21bb372a82139c8c8f86b6d2d	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_19\maul.smc	557	2471e0a462a44beb6e3e57a6c3519ab527b633ed5e4958d0d8dddd433f079f98	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_20\blacksmith_maul_curse.tex	98400	004b3d104eb3c6d41ee2ba9578dd8d32898d68b4f8ae282a883cb3728b519441	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_20\maul.smc	558	0b904951306019e689eb264612ad1365bc6b7454822330743754dd3fcbd79748	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_21\blacksmith_maul.tex	393312	f82af392ebe3017e4d90bc4501cc3822641525dd02130efd0d54a54cb0050755	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Blacksmith_Maul.tex	98400	ed1c3e57f5911b681afd6886a399dc3398a73565b3821985af38220e94efd1c7	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Maul.ba	848	b3bde2996874aac0274a96b3497eeee3d4d60fbd8ddb7bd5abeefe0d02dc5a5f	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Maul.bm	51071	1debb71717b51346f39d2af6dd27c70d2ee5be91229f2d50a7d66a38a9b70607	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Maul.bs	641	d48d546b15b43b38bd9c650e7c26e0a2996b20ddc23abce2f99048bf64f3c391	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Maul.shp	370	851e10916fda71fd3eb748ce26c4bfcc796e2efe4cc130a2858cf762cbae80e5	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_22\Maul.SMC	552	cb512c6f2ff27f211cef20ee631e019970d9694cfab9a9935d1def5758101426	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.ba	848	18c5439d9f314c544045d37c6c515988497b65079d981a466815d2dc3c3a166d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.bm	31136	52a29f9b6d384026531f6cc2e3432a52bf6bf6895dfa28dd14e29f75b92f341e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.bs	641	4b6e9934300081cb050a60217e88c761ddd3fd20d854de154f28bc48796ec8ec	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.shp	359	e8d2fc34d7ed3e0a4c6b9b615be3acd12d1c7f328b498f824e6fe907c0131e58	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.smc	530	df346bec9c16cd5bba923bac34730563f74d996e004c0f7e777d050d0bf7e898	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_23\maul.tex	196704	1fd89fe65b43ef8f1586d9a85033a9b4cb6db69d6f771227ec49d1e6905c3228	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_24\maul.smc	532	ecfe8870b0d1b9872ea4b9b8b03a68ad4591e55ce9e54a47693373e751364ee1	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_24\maul.tex	98400	78842ad92b0610eec2240144663a2ad5d55a470af79a02f672a73301f77cd990	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_25\blacksmith_maul.tex	196704	3b0b99ea073ee49914f05cbb902972bb532181522bd91aad39a99150e0882e22	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_25\maul.smc	552	d1e942f85e5b2303328498586442dec9fa9f2434d8d13afffc5714c232aee6c2	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\blacksmith_maul.tex	131168	5747df69801f25e821aba02e28a44789de329227e7532bc6e01d6bf394c3057d	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.ba	790	ff991faebcf4333b7c23c66ebfb652706de2359e4220c9875e43298245871146	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.bm	14786	b56be5c2210051bc8d0d428dda1940fb8883783a1f3b41a4fe355fd30bbb0c1d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.bmc	627	05ff90b779fdabd5fbc0ebccf41c211b6a05dd0534e7f1724f989f95aa937e35	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.bs	583	f15595198dca2deb5625bb1b400c1c8fd4735830055d12f72999201a0b3df954	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.shp	359	9823e478820ef04d741a9f70d1e8ec79a48359398477aaf4ba865937a82747a5	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_26\maul.smc	551	eeb46a93906065c9fc14b2c3eeb83cebab256fd6fdc31d7da1608ac4ad412e94	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\maul.bm	24377	5c80abe015a48c2762a01e8e359dc3af011ef39dcadb3ea1f7b3d73de6cec4b5	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\maul.shp	368	fdfb68ec6a30eb5ae6e623815732049302775382ebd9e08b7922f0d74b14e485	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\maul.smc	532	92d811d1cb0c3fa6a20d2c70dc986113bbb6c7aab9e7cc4486cb91de9a290089	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\maul.tex	262240	aa1de625fb9130b09d3f9a295e81d5f56b71a30e1457768d9a56d03ea55c17d4	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\moul.ba	848	bff0f07333ba30df28cb868c84138d7771664971e866f38866874522a9df7d6b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\moul.bs	641	080458e1fea09979fea61eb5083b9c8bf156b670e94035eaca054ec3a10b4d3c	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_27\moul.smc	536	a6ad93d325178be18bcc7d16452349692ac1de5dba34e9196344c61fe9e1e0bd	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_28\blacksmith_maul.tex	49248	31b82482e74a5657103c836beaab0f0187957ca24c18ee777fc6193d70960440	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_28\maul.smc	551	ed0f6dbaac612eecd8be29b3b67d8c9f6ed0a648de6275f47d60cd935cb94d7d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_29\blacksmith_maul.tex	131168	690a32c63b38caa09edbcd4947a07931375522c79bd4d5c23f5c20ad3300feea	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_primary\primary_29\maul.smc	551	155dead54d3ef8871950666cd2f57c0017cebcdeec2df2523016618cd3e78944	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe.ba	714	396317d9669c490c80f3e502cb561cf7200c37fbce07d0acc721a063ded9fb0f	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe.bm	5567	0ab0f4b4de446b4ad84b9775457f77008e431a6dd3d2af854c4037e3a58bb1c1	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe.bmc	640	c3df53658a94a9743d3224618955e31e7954c8001660fe2ab9e838c014a3125d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe.bs	545	2f02da51a8949fa05ed55dadf0626f0406a89922e302cc57cbc681ac47ac2111	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe.smc	563	b476ce12793f9cc939f1766e4954c5ac45022a6e923882e45b63276da45774d4	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe_case.ba	428	99f915a46015c68089b480fed6a242c599558044b924fdef8cf2e00b1c7b00df	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe_case.bm	5862	7e60ece25202806c7c1c3e7925eadcfa7a961a8eb69fb7e129616df4d7cd4b7d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe_case.bmc	628	623b9f586e509673dcc466fdc7c042c0126406bdf0b6ffe90779431d92b51a34	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe_case.bs	319	2dc513f1e940da8207c059f4607b23af4c72347acb57aa333b97085a7985bbb4	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\axe_case.smc	531	77dbfbcbc4770f223b1cb69384dcaeea20322efd15a03fef78d32cdaab6b18bc	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\blacksmith_axe.tex	24672	90f87725db2b4fa5533462a4923bba62c422fe20865ab653189029870744c9f1	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\pr_axe.bmc	643	34d5192efbd72268db92194418cab6add629f16525c4a69cb8cd560efc6de0ab	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_00\pr_axe.smc	592	836e30c883b4a1668543552b247fe1d531563f6fd161e8e6eb4c8c00fcb89746	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\axe.bmc	640	95f32d0b019bc40590941bd830c883017c3f63a007023b2f5ed1e4ed9c19903a	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\axe.smc	563	dba9aad7dd1d58f3907123eff2480215d95699030b5c9ce41b6a6c1d682a4cb7	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\axe_case.bmc	628	f63435594951e49b88dcabc33f9a1de69884cac6d809d1fe5b6173cf99ac0a9c	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\axe_case.smc	531	ece6b56c278ad2dd368c1a423d0e35c2d7e868faf08d81e9cf2126fd68eb5757	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\blacksmith_axe.tex	24672	9f7478f78102c1a453769788fea9bfd3008fdff798eb6a89476831dce64f8c02	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\pr_axe.bmc	643	87508aca37086c73cad68400132be740ac8f3198ad32f8457fdbcc281d2edae5	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_01\pr_axe.smc	592	f7c060dd560826911ce766122d491f1374d65eaac8a9f1f9f9f17e67a7c592f3	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\axe.bmc	640	d555f7ad3adfdb0c14107e56cf784c1a644288b462183342fc5e5c16583dda0c	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\axe.smc	563	3788179ee5237ac7299f40420e8a06083285fe903ead8ef19c53c9251982d1a9	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\axe_case.bmc	628	0e9685ec8844bb06c8aa115e747e324a39d3077821cbeefc71f1a1c6eb815522	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\axe_case.smc	531	55fe0aa7edfd93bd57b40dc76d521a9480468f432d6a4c832105df0e964c8327	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\blacksmith_axe.tex	24672	cf4051e1e456f2a9fdca3eab94de394c81062e36f6c8a59e314a7ae9059cc724	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\pr_axe.bmc	643	520f611b364ea2e57d9785cd4c08eb42f7f50fc80a36105a32ba5b7bb10225ee	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_02\pr_axe.smc	592	ab29a824778784f7b65f122d7f40f51e7ddbc1053852a64f795203a7bc72289e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe.bm	5819	d01cb25ee3ef4acdcfd0cf0d003af5555d69caa834928d638368e78039447972	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe.bmc	640	8546465a1602f6348edcbafd1f86d99250c948d3bf402017c7a02f75b8688bf9	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe.smc	564	e48bd81e66c7413c08099512ade4ba761a726611512ebacd21ffe954793a82b5	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe_case.bm	5826	6cedf3b728d8f60e2304ad9899e9253b56ff381995fa584f09c3790bb49e8dbb	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe_case.bmc	628	224b895edffe68e6a6d26b765c8929672e894ae064085c6ad621e6b9d64c47cc	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\axe_case.smc	531	1605a6db0df872a295b503b82d51e51bcf8a6e11869a1304fcfa3998ed11cba4	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\blacksmith_axe.tex	24672	99cde00a35fcbc4168a293140bbe8df490a0ee5d4103c9cc236871c6094a4726	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\pr_axe.bmc	643	bf1e66b9e5c19f93cd9b022abec4814b1a13790e8227a210057fbbe1509f4705	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_03\pr_axe.smc	594	416b81b54d61243838666bb24755222f62a3325702dd15512e4ce8ec9f771ca9	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe.bm	5819	d01cb25ee3ef4acdcfd0cf0d003af5555d69caa834928d638368e78039447972	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe.bmc	640	9ca2257dd31f978fd5c1a01e72786b246e5cddd3f62027bd2c23035de4de9405	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe.smc	564	bacd5bae4412abfaa88314e75b4338d89199a6b3e04a639f37954bc48f6e0e71	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe_case.bm	5826	6cedf3b728d8f60e2304ad9899e9253b56ff381995fa584f09c3790bb49e8dbb	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe_case.bmc	628	e620bfb9a0eac80753ef38f160dae809616d15db7491f525c402a0ea52b79889	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\axe_case.smc	531	8f35880c95cb5044300145afe8ac45aef6cf45b08639705abdfecdc8964aaaca	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\blacksmith_axe.tex	24672	57e0f89d9d031924cbcc8f0f2ccfd58bdcec0a558096f2e3bfbdfe48d087d9c8	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\pr_axe.bmc	643	1a4afc66272b0f308479667bc4e63e24b594b0021723ab2c6680d7da0425357e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_04\pr_axe.smc	594	4aa0e2ae83ee7e59fd479ed46a528ee684c36e75b49a03f9f847e82cd87c633a	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\axe.bmc	640	9ca2257dd31f978fd5c1a01e72786b246e5cddd3f62027bd2c23035de4de9405	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\axe.smc	564	62bd52e8ba38f2a543c3ae8689d4e16585b6e8242d1fcdbb7428e69c3bf76ab7	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\axe_case.bmc	628	e620bfb9a0eac80753ef38f160dae809616d15db7491f525c402a0ea52b79889	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\axe_case.smc	531	c13084915e2eddb66be97916af6c0d1cf3b1fb8c30a519e116ef3f2e8590b05e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\blacksmith_axe.tex	6240	1753a4c6ec55327aad8d5cd46221c4050a51928e1049ea68b20834c19899edd3	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\pr_axe.bmc	643	1a4afc66272b0f308479667bc4e63e24b594b0021723ab2c6680d7da0425357e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_05\pr_axe.smc	594	cb32428bbd4be6c7a696c7cc80007247988cd2403ac17dc1af2433ca01ffea91	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe.bm	8697	aeebaea0846fdf64556dc24c0ecf5df1417e3db9488e2f5f1178a8271ce1826e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe.bmc	640	9ca2257dd31f978fd5c1a01e72786b246e5cddd3f62027bd2c23035de4de9405	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe.smc	564	dd9576230eff11dce1b5c9f52ad1c2d437070856c65b2b83bff6ad1dbe633fe3	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe_case.bm	8704	d7c88ac7a542d63ea88d3c4022d09d0ec6b52ded66c630698e67f5c7a1341668	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe_case.bmc	628	e620bfb9a0eac80753ef38f160dae809616d15db7491f525c402a0ea52b79889	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\axe_case.smc	531	0d828d57fadf40fb32e01bf1e99e3045002de16d3648a2876aa3938e095a983a	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\blacksmith_axe.tex	12384	b41d4ef80107dc3a612dd963847abb274de12eaf7154f421b51ed3d6ecbb59b1	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\pr_axe.bmc	643	1a4afc66272b0f308479667bc4e63e24b594b0021723ab2c6680d7da0425357e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_06\pr_axe.smc	594	8d870c8659b29c368b5ac6fcc854fbabe7cd3c05dab1f7104b01751a6ce135ed	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe.bm	14913	9e7c26289f7501f088dda0734cdf084750f8ab119814bddc0ce83821ab920393	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe.bmc	640	9ca2257dd31f978fd5c1a01e72786b246e5cddd3f62027bd2c23035de4de9405	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe.smc	564	db068cd8bde1dee3569044e1cdadf59e36a588abe031e1477094e32391da5b5b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe_case.bm	15160	3e4d25740767eee6075987325b8475e35942736b6617c5d658e34c861b65f39a	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe_case.bmc	628	e620bfb9a0eac80753ef38f160dae809616d15db7491f525c402a0ea52b79889	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\axe_case.smc	531	4292a5a5766315c0954189820df89dd76b6b2be06b36e41e5ec899d3a4e3ec1a	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\blacksmith_axe.tex	12384	a9074e59a91cd7b2f6bb9e231648c9a614847a2946b9735d1022cc7ecddde682	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\pr_axe.bmc	643	1a4afc66272b0f308479667bc4e63e24b594b0021723ab2c6680d7da0425357e	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_07\pr_axe.smc	594	c33974399e8a7f78eecabbf3ffb9c7263900ca4e24d32f69843cc4976202f808	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe.bm	8025	97d5d3811d96625dd8b66dba5d5535586bae8cd879ca08c079111b6e269f6815	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe.bmc	640	40a8400d260d5645a340b9647cde83a3c3fae599d76c4115bdff3c49a6b929fc	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe.smc	565	ab675300ca3cbcec4264b1a3d8e5254adb1fef65641c09c34a30ddfd7e4ecab1	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe_case.bm	8224	5057c4f3133f267d49666f4e74e0a4b65e111e97e7f6fcad5274ffc044cc6137	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe_case.bmc	628	e620bfb9a0eac80753ef38f160dae809616d15db7491f525c402a0ea52b79889	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\axe_case.smc	531	32c04491f4ee4daa327af6e5ed9e96f7ec477af0e2da3c28bf6eba23b0f6cb1b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\blacksmith_axe.tex	24672	1b352e3921ac9367e1acb586cb684c619dc2fbac14f2e2acf1270f050c6e8499	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\pr_axe.bmc	643	361f1cdda70781e5162b2cc377a85a4dadf10716adea14821fede436cdeaae14	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\pr_axe.smc	594	8cf7c97055e3aaaabd70b29bbf7bbd2a2014e4dd2a9aa3e9d3e027fb8c3b3293	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_08\vssver.scc	176	6a24dd587afe1064d100b75e68e4bed0f6c328428c9cd92d96448c6a73e0263a	copied_text
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe.ba	652	62d3b564cb2b37f0d3daa173bfdf0d8222250f9a6c026f5ab16192afff26f1ec	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe.bm	6837	fae2999456a26ddab02053d00dab5ac99704ec01cb66898fdcb8d99768f92d36	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe.bmc	640	1757ef15f9815ed20ecf1dce0116b36ab9f118a9ce772c81604f3508e7c5de6b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe.bs	483	202bb98a1965c10673c588dc6514311373a99667158fda1335a6acf47ec9adcb	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe.smc	563	4b270aa7d8f0f4a5695072243793c2191d744d15f57c3f21925d9969ffd58d37	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe_case.ba	366	9d44cf4396c249132197f2f85ca7630155c53f304bdd91aa3a2cd3f8cb841d73	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe_case.bm	6844	7e156d6654d737d2a2000687e216a8ba41f8c1ad66b127877bcc6e20b8a3df15	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe_case.bmc	628	0803801af9e7b2b0f9d8b5b5d7b7aa09e4d28bc947f52848534d1bd1879c6259	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe_case.bs	257	b07540d739e0e6e3e6f491ad82f07debe6fd424e0532affe44a341d44b1a0b27	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\axe_case.smc	531	28efd8acf5f7c78225d0a3cc27e22f403fe80a92077c091354bfa28db5563880	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\blacksmith_axe.tex	65632	2d22608c19e496463bf9f59f8602a9ebd0a80ecb136dd8738cdb336a0e1c248e	unknown_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\pr_axe.bmc	643	e305fcadc062be83b7306aaa70d417f6de77d40a745b316920ae3193e6d8ea9d	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_09\pr_axe.smc	592	eec7683c1a0534a095c56cd8f8bb7e3e81c234c9a3315b92f48f945e32d47d33	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe.ba	652	c20b4bf9fe03bac01aa8e18b32aadf18c1ab61ed7352ed7bb3862768678d244b	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe.bm	7353	4f0f57db5b18585e5a305348af98e52ad890750c6bd2382c9fcf1241dedab6ec	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe.bs	483	725a6d42066845c89a030f681dcd29f34ff5b7867e7f1f1ddddd5feefcd536b9	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe.smc	570	76935a6642e76fda2a6e1caadab23557b1464f9ddec244649468f1fbb8c6eb05	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe_case.ba	366	7529826ebd2329e4be8bed80bf7d3b6d7c330d4c0bd62c1344557f07a887c8c6	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe_case.bm	7456	81e21e0da85b15363bfe6c34dfff72895b76a96139356ff75dc37c8fe91c9429	asset_meta_only
ModelsSV\players\blacksmith\standard\weapon_secondary\secondary_10\axe_case.bs	257	b07540d739e0e6e3e6f491ad82f07debe6fd424e0532affe44a341d44b1a0b27	asset_meta_only
